The autoreload extension is already loaded. To reload it, use:
  %reload_ext autoreload
Bond dimension sensitivity to a  (n_per_coord = 6, 18 qubits, 64³ grid)

 Orbital       a   max χ   χ(x|y)  full bond profile
      2S     0.4      45       13  [2, 4, 8, 16, 13, 26, 40, 45, 26, 13, 16, 8, 4, 2]
      2S     0.8      50       15  [2, 4, 8, 16, 15, 29, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     1.1      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     1.5      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     1.8      52       15  [2, 4, 8, 16, 15, 30, 48, 52, 30, 15, 16, 8, 4, 2]
      2S     2.1      51       15  [2, 4, 8, 16, 15, 29, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     2.5      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     2.8      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     3.2      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     3.5      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     3.9      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 30, 15, 16, 8, 4, 2]
      2S     4.2      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     4.5      52       15  [2, 4, 8, 16, 15, 30, 47, 52, 30, 15, 16, 8, 4, 2]
      2S     4.9      52       15  [2, 4, 8, 16, 15, 30, 46, 52, 30, 15, 16, 8, 4, 2]
      2S     5.2      51       15  [2, 4, 8, 16, 15, 29, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     5.6      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     5.9      51       15  [2, 4, 8, 16, 15, 30, 45, 51, 29, 15, 16, 8, 4, 2]
      2S     6.2      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     6.6      50       15  [2, 4, 8, 16, 15, 30, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     6.9      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     7.3      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     7.6      51       15  [2, 4, 8, 16, 15, 30, 46, 51, 29, 15, 16, 8, 4, 2]
      2S     8.0      50       15  [2, 4, 8, 16, 15, 30, 46, 50, 29, 15, 16, 8, 4, 2]
      2S     8.3      50       15  [2, 4, 8, 16, 15, 30, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     8.6      50       15  [2, 4, 8, 16, 15, 30, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     9.0      50       15  [2, 4, 8, 16, 15, 29, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     9.3      50       15  [2, 4, 8, 16, 15, 29, 45, 50, 29, 15, 16, 8, 4, 2]
      2S     9.7      50       15  [2, 4, 8, 16, 15, 29, 45, 50, 29, 15, 16, 8, 4, 2]
      2S    10.0      50       15  [2, 4, 8, 16, 15, 29, 45, 50, 29, 15, 16, 8, 4, 2]
	  
	  
The autoreload extension is already loaded. To reload it, use:
  %reload_ext autoreload
Bond dimension sensitivity to a  (n_per_coord = 7, 21 qubits, 128³ grid)

 Orbital       a   max χ   χ(x|y)  full bond profile
───────────────────────────────────────────────────────────────────────────
      1S     0.1       5        3  [2, 2, 2, 2, 2, 3, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 4, 2]
      1S     0.8      38       12  [2, 2, 4, 6, 10, 16, 12, 23, 23, 27, 37, 38, 23, 12, 23, 23, 16, 8, 4, 2]
      1S     1.4      57       15  [2, 4, 6, 10, 16, 22, 15, 30, 34, 43, 57, 52, 30, 15, 29, 27, 16, 8, 4, 2]
      1S     2.1      69       17  [2, 4, 8, 12, 19, 26, 17, 34, 42, 56, 69, 59, 33, 17, 33, 27, 16, 8, 4, 2]
      1S     2.7      78       18  [2, 4, 8, 15, 22, 29, 18, 36, 47, 63, 78, 64, 37, 19, 34, 27, 16, 8, 4, 2]
      1S     3.4      84       20  [2, 4, 8, 16, 24, 31, 20, 39, 52, 71, 84, 68, 39, 20, 34, 27, 16, 8, 4, 2]
      1S     4.0      87       20  [2, 4, 8, 16, 26, 33, 20, 40, 54, 76, 87, 69, 39, 21, 35, 27, 16, 8, 4, 2]
      1S     4.7      91       21  [2, 4, 8, 16, 26, 34, 21, 41, 57, 79, 91, 72, 41, 21, 34, 27, 16, 8, 4, 2]
      1S     5.3      92       21  [2, 4, 8, 16, 27, 34, 21, 42, 57, 82, 92, 72, 41, 21, 34, 27, 16, 8, 4, 2]
      1S     6.0      93       21  [2, 4, 8, 16, 28, 35, 21, 42, 59, 83, 93, 73, 41, 22, 34, 26, 16, 8, 4, 2]

      2S     0.1      14        5  [2, 2, 2, 2, 4, 6, 5, 10, 10, 10, 10, 14, 10, 5, 10, 10, 10, 8, 4, 2]
      2S     0.8      65       16  [2, 4, 6, 11, 18, 25, 16, 32, 38, 49, 65, 55, 32, 16, 31, 27, 16, 8, 4, 2]
      2S     1.4      85       19  [2, 4, 8, 16, 24, 31, 19, 38, 51, 71, 85, 68, 39, 20, 34, 28, 16, 8, 4, 2]
      2S     2.1      93       21  [2, 4, 8, 16, 28, 34, 21, 42, 57, 80, 93, 72, 41, 21, 35, 27, 16, 8, 4, 2]
      2S     2.7      95       21  [2, 4, 8, 16, 29, 36, 21, 42, 59, 85, 95, 75, 42, 22, 34, 27, 16, 8, 4, 2]
      2S     3.4      96       21  [2, 4, 8, 16, 30, 36, 21, 42, 59, 85, 96, 75, 43, 22, 34, 27, 16, 8, 4, 2]
      2S     4.0      98       22  [2, 4, 8, 16, 30, 37, 22, 43, 60, 87, 98, 74, 43, 23, 35, 27, 16, 8, 4, 2]
      2S     4.7      98       22  [2, 4, 8, 16, 30, 36, 22, 44, 61, 87, 98, 77, 43, 22, 34, 26, 16, 8, 4, 2]
      2S     5.3      97       22  [2, 4, 8, 16, 30, 37, 22, 43, 59, 87, 97, 76, 43, 23, 34, 26, 16, 8, 4, 2]
      2S     6.0      98       22  [2, 4, 8, 16, 30, 36, 22, 44, 61, 88, 98, 77, 43, 22, 34, 26, 16, 8, 4, 2]

The autoreload extension is already loaded. To reload it, use:
  %reload_ext autoreload
Bond dimension sensitivity to a  (n_per_coord = 4, 12 qubits, 16³ grid)

 Orbital       a   max χ   χ(x|y)  full bond profile
───────────────────────────────────────────────────────────────────────────
      1S     0.1       5        3  [2, 2, 3, 3, 5, 5, 5, 3, 5, 4, 2]
      1S     0.3      20        7  [2, 4, 8, 7, 14, 20, 13, 7, 8, 4, 2]
      1S     0.5      29        9  [2, 4, 8, 9, 18, 29, 18, 9, 8, 4, 2]
      1S     0.7      33        9  [2, 4, 8, 9, 18, 33, 18, 9, 8, 4, 2]
      1S     0.9      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     1.1      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     1.3      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     1.5      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     1.7      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     1.9      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     2.1      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     2.3      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     2.5      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     2.7      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     2.9      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     3.2      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     3.4      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      1S     3.6      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     3.8      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     4.0      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     4.2      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     4.4      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     4.6      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     4.8      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     5.0      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     5.2      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     5.4      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     5.6      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     5.8      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      1S     6.0      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]

      2S     0.1      14        5  [2, 4, 6, 5, 10, 14, 10, 6, 8, 4, 2]
      2S     0.3      33        9  [2, 4, 8, 9, 18, 33, 18, 9, 8, 4, 2]
      2S     0.5      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     0.7      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     0.9      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     1.1      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     1.3      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     1.5      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     1.7      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     1.9      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     2.1      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     2.3      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     2.5      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     2.7      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     2.9      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     3.2      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     3.4      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     3.6      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     3.8      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     4.0      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     4.2      35        9  [2, 4, 8, 9, 18, 35, 18, 9, 8, 4, 2]
      2S     4.4      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     4.6      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     4.8      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     5.0      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     5.2      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     5.4      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     5.6      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     5.8      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
      2S     6.0      34        9  [2, 4, 8, 9, 18, 34, 18, 9, 8, 4, 2]
